timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt,cpu_socket2_temperature,cpu_socket2_pkg_watt,cpu_socket3_temperature,cpu_socket3_pkg_watt
1760185207.7701309,2025-10-11 20:20:07.770,12.53,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,8.95,0,30,1,16376,210,405,127.83868441850028,13.18,37.4,39.0,61.32,35.8,54.5,0.0,0.0,0.0,0.0
1760185208.1248007,2025-10-11 20:20:08.124,12.53,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,9.12,0,30,1,16376,210,405,121.45354202181966,12.52,37.4,39.0,61.32,35.8,54.5,0.0,0.0,0.0,0.0
1760185208.4773622,2025-10-11 20:20:08.477,12.46,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,9.12,0,30,1,16376,210,405,121.29647446080932,12.52,37.4,39.0,60.52,35.8,59.25,0.0,0.0,0.0,0.0
1760185208.8241205,2025-10-11 20:20:08.824,12.46,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.93,0,32,1,16376,210,405,9.12,0,30,1,16376,210,405,121.55522610723533,12.52,37.4,39.0,60.52,35.8,59.25,0.0,0.0,0.0,0.0
1760185209.16977,2025-10-11 20:20:09.169,12.46,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.93,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,121.39877455026779,12.5,37.4,39.0,43.0,35.8,58.3,0.0,0.0,0.0,0.0
1760185209.5207317,2025-10-11 20:20:09.520,12.46,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,7.93,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,122.0836090032618,12.59,37.4,39.0,43.0,35.8,58.3,0.0,0.0,0.0,0.0
1760185209.8661005,2025-10-11 20:20:09.866,12.46,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,7.86,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,121.36263484871837,12.52,37.4,39.0,55.15,35.8,63.33,0.0,0.0,0.0,0.0
1760185210.2189848,2025-10-11 20:20:10.218,12.46,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,7.86,0,32,1,16376,210,405,9.14,0,30,1,16376,210,405,121.09808462392049,12.55,37.4,39.0,58.86,35.8,60.66,0.0,0.0,0.0,0.0
1760185210.570793,2025-10-11 20:20:10.570,12.48,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,7.86,0,32,1,16376,210,405,9.14,0,30,1,16376,210,405,121.0806224262939,12.53,37.4,39.0,58.86,35.8,60.66,0.0,0.0,0.0,0.0
1760185210.9127574,2025-10-11 20:20:10.912,12.48,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,7.87,0,32,1,16376,210,405,9.14,0,30,1,16376,210,405,132.6109962533122,13.66,37.4,39.0,58.81,35.8,67.9,0.0,0.0,0.0,0.0
1760185211.2616878,2025-10-11 20:20:11.261,12.48,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,7.87,0,32,1,16376,210,405,9.19,0,30,1,16376,210,405,124.05690564599583,12.85,37.4,39.0,58.81,35.8,67.9,0.0,0.0,0.0,0.0
1760185211.6082919,2025-10-11 20:20:11.608,12.52,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.87,0,32,1,16376,210,405,9.19,0,30,1,16376,210,405,120.97123585339862,12.47,37.4,39.0,60.49,35.8,51.19,0.0,0.0,0.0,0.0
1760185211.94537,2025-10-11 20:20:11.945,12.52,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.92,0,32,1,16376,210,405,9.07,0,30,1,16376,210,405,121.55949809772903,12.59,37.4,39.0,60.49,35.8,51.19,0.0,0.0,0.0,0.0
1760185212.2973933,2025-10-11 20:20:12.297,12.6,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.92,0,32,1,16376,210,405,9.07,0,30,1,16376,210,405,121.76528392128463,12.57,37.4,39.0,60.61,35.8,58.97,0.0,0.0,0.0,0.0
1760185212.647089,2025-10-11 20:20:12.647,12.6,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.92,0,32,1,16376,210,405,9.07,0,30,1,16376,210,405,121.47637933775361,12.59,37.349999999999994,38.9,60.61,35.8,58.97,0.0,0.0,0.0,0.0
1760185212.9951963,2025-10-11 20:20:12.995,12.6,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,122.30913374227032,12.64,37.349999999999994,38.9,58.83,35.8,66.76,0.0,0.0,0.0,0.0
1760185213.3483162,2025-10-11 20:20:13.348,12.65,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,121.69480583351887,12.58,37.349999999999994,38.9,60.94,35.8,59.45,0.0,0.0,0.0,0.0
1760185213.6961796,2025-10-11 20:20:13.696,12.65,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.95,0,32,1,16376,210,405,9.1,0,30,1,16376,210,405,122.33889078715272,12.64,37.349999999999994,38.9,60.94,35.8,59.45,0.0,0.0,0.0,0.0
1760185214.045196,2025-10-11 20:20:14.045,12.65,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.97,0,32,1,16376,210,405,9.16,0,30,1,16376,210,405,132.3840998103797,13.62,37.349999999999994,38.9,64.84,35.8,65.43,0.0,0.0,0.0,0.0
1760185214.3967943,2025-10-11 20:20:14.396,12.68,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,7.97,0,32,1,16376,210,405,9.16,0,30,1,16376,210,405,121.56539880558306,12.52,37.349999999999994,38.9,64.84,35.8,65.43,0.0,0.0,0.0,0.0
1760185214.7484403,2025-10-11 20:20:14.748,12.68,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,9.16,0,30,1,16376,210,405,120.81862859832447,12.45,37.349999999999994,38.9,56.96,35.8,59.34,0.0,0.0,0.0,0.0
1760185215.1019018,2025-10-11 20:20:15.101,12.68,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,122.41941493015388,12.66,37.349999999999994,38.9,56.96,35.8,59.34,0.0,0.0,0.0,0.0
1760185215.453099,2025-10-11 20:20:15.453,12.68,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,120.67733752800538,12.48,37.349999999999994,38.9,60.86,35.8,64.71,0.0,0.0,0.0,0.0
1760185215.803493,2025-10-11 20:20:15.803,12.68,0,33,1,16376,210,405,5.68,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,122.21695011217226,12.64,37.349999999999994,38.9,60.86,35.8,64.71,0.0,0.0,0.0,0.0
1760185216.153471,2025-10-11 20:20:16.153,12.68,0,33,1,16376,210,405,5.68,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,9.01,0,30,1,16376,210,405,121.58519991258662,12.54,37.349999999999994,38.9,69.69,35.8,59.86,0.0,0.0,0.0,0.0
1760185216.5051062,2025-10-11 20:20:16.505,12.69,0,33,1,16376,210,405,5.68,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,9.01,0,30,1,16376,210,405,121.75267276440113,12.56,37.349999999999994,38.9,60.82,35.8,60.53,0.0,0.0,0.0,0.0
1760185216.8555434,2025-10-11 20:20:16.855,12.69,0,33,1,16376,210,405,5.68,0,33,1,16376,210,405,8.05,0,32,1,16376,210,405,9.01,0,30,1,16376,210,405,121.70523656610891,12.52,37.349999999999994,38.9,60.82,35.8,60.53,0.0,0.0,0.0,0.0
1760185217.2049448,2025-10-11 20:20:17.204,12.69,0,33,1,16376,210,405,5.68,0,33,1,16376,210,405,8.05,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,132.84420214803046,13.66,37.349999999999994,38.9,61.72,35.8,63.25,0.0,0.0,0.0,0.0
1760185217.5551038,2025-10-11 20:20:17.555,12.72,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.05,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,120.97939498301352,12.5,37.349999999999994,38.9,61.72,35.8,63.25,0.0,0.0,0.0,0.0
1760185217.9029045,2025-10-11 20:20:17.902,12.72,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,120.95370923075545,12.47,37.349999999999994,38.9,61.2,35.8,56.35,0.0,0.0,0.0,0.0
1760185218.2544224,2025-10-11 20:20:18.254,12.72,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.96,0,30,1,16376,210,405,124.52235847360997,12.86,37.349999999999994,38.9,61.2,35.8,56.35,0.0,0.0,0.0,0.0
1760185218.6050975,2025-10-11 20:20:18.605,12.67,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.96,0,30,1,16376,210,405,121.34307399029623,12.52,37.349999999999994,38.9,63.41,35.8,61.35,0.0,0.0,0.0,0.0
1760185218.9537735,2025-10-11 20:20:18.953,12.67,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.11,0,32,1,16376,210,405,9.04,0,30,1,16376,210,405,121.63317677341509,12.6,37.3,38.8,63.41,35.8,61.35,0.0,0.0,0.0,0.0
1760185219.3041627,2025-10-11 20:20:19.304,12.57,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.11,0,32,1,16376,210,405,9.04,0,30,1,16376,210,405,121.6032046057544,12.52,37.3,38.8,70.83,35.8,63.8,0.0,0.0,0.0,0.0
1760185219.654124,2025-10-11 20:20:19.654,12.57,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.11,0,32,1,16376,210,405,9.04,0,30,1,16376,210,405,120.94312731943148,12.46,37.3,38.8,61.1,35.8,59.21,0.0,0.0,0.0,0.0
1760185220.0009034,2025-10-11 20:20:20.000,12.57,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.02,0,32,1,16376,210,405,8.96,0,30,1,16376,210,405,121.72847433191777,12.52,37.3,38.8,61.1,35.8,59.21,0.0,0.0,0.0,0.0
1760185220.3484929,2025-10-11 20:20:20.348,12.58,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.02,0,32,1,16376,210,405,8.96,0,30,1,16376,210,405,128.14281797831495,13.19,37.3,38.8,62.02,35.8,55.99,0.0,0.0,0.0,0.0
1760185220.6980672,2025-10-11 20:20:20.698,12.58,0,33,1,16376,210,405,5.81,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,8.96,0,30,1,16376,210,405,121.55854586991354,12.53,37.3,38.8,62.02,35.8,55.99,0.0,0.0,0.0,0.0
1760185221.0455925,2025-10-11 20:20:21.045,12.58,0,33,1,16376,210,405,5.81,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,122.83470360975683,12.66,37.3,38.8,60.39,35.8,60.55,0.0,0.0,0.0,0.0
1760185221.3953674,2025-10-11 20:20:21.395,12.56,0,33,1,16376,210,405,5.81,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,121.84945197042953,12.54,37.3,38.8,60.39,35.8,60.55,0.0,0.0,0.0,0.0
1760185221.7434378,2025-10-11 20:20:21.743,12.56,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,122.115772705941,12.75,37.3,38.8,53.13,35.8,64.4,0.0,0.0,0.0,0.0
1760185222.100375,2025-10-11 20:20:22.100,12.56,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,121.41956416840526,12.51,37.3,38.8,53.13,35.8,64.4,0.0,0.0,0.0,0.0
1760185222.4408162,2025-10-11 20:20:22.440,12.5,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.0,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,133.38144895304245,13.75,37.3,38.8,67.19,35.8,60.3,0.0,0.0,0.0,0.0
1760185222.790907,2025-10-11 20:20:22.790,12.5,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,9.08,0,30,1,16376,210,405,121.75591549902744,12.55,37.3,38.8,58.59,35.8,57.32,0.0,0.0,0.0,0.0
1760185223.1425972,2025-10-11 20:20:23.142,12.5,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,9.06,0,30,1,16376,210,405,121.40903895050417,12.51,37.3,38.8,58.59,35.8,57.32,0.0,0.0,0.0,0.0
1760185223.4932466,2025-10-11 20:20:23.493,12.51,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,9.06,0,30,1,16376,210,405,132.4068115767553,13.65,37.3,38.8,67.31,35.8,65.6,0.0,0.0,0.0,0.0
1760185223.8447332,2025-10-11 20:20:23.844,12.51,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.06,0,32,1,16376,210,405,9.06,0,30,1,16376,210,405,121.59387343741692,12.54,37.3,38.8,67.31,35.8,65.6,0.0,0.0,0.0,0.0
1760185224.1962235,2025-10-11 20:20:24.196,12.51,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.06,0,32,1,16376,210,405,9.0,0,30,1,16376,210,405,121.26126354760883,12.49,37.3,38.8,58.41,35.8,69.56,0.0,0.0,0.0,0.0
1760185224.5460367,2025-10-11 20:20:24.546,12.58,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,8.06,0,32,1,16376,210,405,9.0,0,30,1,16376,210,405,121.64371826693524,12.53,37.3,38.8,58.41,35.8,69.56,0.0,0.0,0.0,0.0
1760185224.8948078,2025-10-11 20:20:24.894,12.58,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,9.0,0,30,1,16376,210,405,121.4334736607692,12.52,37.3,38.8,58.57,35.8,55.1,0.0,0.0,0.0,0.0
1760185225.2447045,2025-10-11 20:20:25.244,12.58,0,33,1,16376,210,405,5.79,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,8.98,0,30,1,16376,210,405,122.04532365601,12.52,37.3,38.8,58.57,35.8,55.1,0.0,0.0,0.0,0.0
1760185225.5993192,2025-10-11 20:20:25.599,12.66,0,33,1,16376,210,405,5.7,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,8.98,0,30,1,16376,210,405,122.54856134479695,12.65,37.3,38.8,60.82,35.8,69.07,0.0,0.0,0.0,0.0
1760185225.950522,2025-10-11 20:20:25.950,12.66,0,33,1,16376,210,405,5.7,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,122.22022475525787,12.64,37.3,38.8,59.04,35.8,62.09,0.0,0.0,0.0,0.0
1760185226.3007643,2025-10-11 20:20:26.300,12.65,0,33,1,16376,210,405,5.7,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,122.11342921370284,12.52,37.3,38.8,59.04,35.8,62.09,0.0,0.0,0.0,0.0
1760185226.649928,2025-10-11 20:20:26.649,12.65,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,133.03094590139278,13.7,37.3,38.8,66.28,35.8,68.67,0.0,0.0,0.0,0.0
1760185226.9992216,2025-10-11 20:20:26.999,12.65,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.23,0,32,1,16376,210,405,8.75,0,30,1,16376,210,405,121.47523051647184,12.52,37.3,38.8,66.28,35.8,68.67,0.0,0.0,0.0,0.0
1760185227.3465426,2025-10-11 20:20:27.346,12.58,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.23,0,32,1,16376,210,405,8.75,0,30,1,16376,210,405,125.5703305021765,12.95,37.3,38.8,60.65,35.8,64.39,0.0,0.0,0.0,0.0
1760185227.6945736,2025-10-11 20:20:27.694,12.58,0,33,1,16376,210,405,5.83,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.75,0,30,1,16376,210,405,121.2571621022207,12.52,37.349999999999994,38.9,60.65,35.8,64.39,0.0,0.0,0.0,0.0
1760185228.0478244,2025-10-11 20:20:28.047,12.58,0,33,1,16376,210,405,5.83,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.83,0,30,1,16376,210,405,122.45960741542527,12.64,37.349999999999994,38.9,66.59,35.8,66.13,0.0,0.0,0.0,0.0
1760185228.405795,2025-10-11 20:20:28.405,12.55,0,33,1,16376,210,405,5.83,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.83,0,30,1,16376,210,405,121.89499572673054,12.55,37.349999999999994,38.9,66.59,35.8,66.13,0.0,0.0,0.0,0.0
1760185228.754727,2025-10-11 20:20:28.754,12.55,0,33,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,8.83,0,30,1,16376,210,405,121.53819044467524,12.52,37.349999999999994,38.9,62.65,35.8,53.2,0.0,0.0,0.0,0.0
1760185229.1088305,2025-10-11 20:20:29.108,12.55,0,33,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,8.93,0,30,1,16376,210,405,121.8164922855833,12.58,37.349999999999994,38.9,58.05,35.8,60.38,0.0,0.0,0.0,0.0
1760185229.4511123,2025-10-11 20:20:29.451,12.61,0,33,1,16376,210,405,5.84,0,33,1,16376,210,405,8.07,0,32,1,16376,210,405,8.93,0,30,1,16376,210,405,122.01761200654857,12.54,37.3,38.8,58.05,35.8,60.38,0.0,0.0,0.0,0.0
1760185229.7998493,2025-10-11 20:20:29.799,12.61,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.93,0,30,1,16376,210,405,132.67804902959722,13.64,37.3,38.8,67.97,35.8,65.49,0.0,0.0,0.0,0.0
1760185230.1500058,2025-10-11 20:20:30.150,12.61,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,121.50582086154206,12.52,37.3,38.8,67.97,35.8,65.49,0.0,0.0,0.0,0.0
1760185230.4974253,2025-10-11 20:20:30.497,12.71,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.18,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,121.30725621347247,12.52,37.3,38.8,57.58,35.8,59.93,0.0,0.0,0.0,0.0
1760185230.8463247,2025-10-11 20:20:30.846,12.71,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.23,0,32,1,16376,210,405,8.99,0,30,1,16376,210,405,122.14769654589526,12.63,37.3,38.8,57.58,35.8,59.93,0.0,0.0,0.0,0.0
1760185231.1959662,2025-10-11 20:20:31.195,12.71,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.23,0,32,1,16376,210,405,8.92,0,30,1,16376,210,405,121.56806739826574,12.56,37.3,38.8,55.61,35.8,60.1,0.0,0.0,0.0,0.0
1760185231.5515068,2025-10-11 20:20:31.551,12.77,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.23,0,32,1,16376,210,405,8.92,0,30,1,16376,210,405,121.67421979923849,12.54,37.3,38.8,55.61,35.8,60.1,0.0,0.0,0.0,0.0
1760185231.8991845,2025-10-11 20:20:31.899,12.77,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.92,0,30,1,16376,210,405,121.49793484079339,12.52,37.3,38.8,72.97,35.8,58.25,0.0,0.0,0.0,0.0
1760185232.2467377,2025-10-11 20:20:32.246,12.77,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.89,0,30,1,16376,210,405,121.30804322276938,12.58,37.3,38.8,57.96,35.8,60.33,0.0,0.0,0.0,0.0
1760185232.6012635,2025-10-11 20:20:32.601,12.77,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.89,0,30,1,16376,210,405,128.09036652531984,13.14,37.3,38.8,57.96,35.8,60.33,0.0,0.0,0.0,0.0
1760185232.9536767,2025-10-11 20:20:32.953,12.77,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,133.49374686496915,13.77,37.3,38.8,67.63,35.8,66.29,0.0,0.0,0.0,0.0
1760185233.3025467,2025-10-11 20:20:33.302,12.69,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,121.31113775883347,12.51,37.3,38.8,67.63,35.8,66.29,0.0,0.0,0.0,0.0
1760185233.6553757,2025-10-11 20:20:33.655,12.69,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.94,0,30,1,16376,210,405,129.69766900160036,13.35,37.3,38.8,60.87,35.8,58.51,0.0,0.0,0.0,0.0
1760185234.0037463,2025-10-11 20:20:34.003,12.69,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.02,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,123.8928709291045,12.79,37.3,38.8,60.87,35.8,58.51,0.0,0.0,0.0,0.0
1760185234.324763,2025-10-11 20:20:34.324,12.66,0,33,1,16376,210,405,5.8,0,33,1,16376,210,405,8.02,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,120.94216487483786,12.47,37.3,38.8,55.41,35.8,59.99,0.0,0.0,0.0,0.0
1760185234.6628132,2025-10-11 20:20:34.662,12.66,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.02,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,121.88813426268197,12.6,37.3,38.8,55.41,35.8,59.99,0.0,0.0,0.0,0.0
1760185235.0127192,2025-10-11 20:20:35.012,12.66,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.03,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,120.89286308258015,12.51,37.3,38.8,68.16,35.8,56.0,0.0,0.0,0.0,0.0
1760185235.3639293,2025-10-11 20:20:35.363,12.79,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.03,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,120.78376925252795,12.53,37.3,38.8,68.16,35.8,56.0,0.0,0.0,0.0,0.0
1760185235.7129626,2025-10-11 20:20:35.712,12.79,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,8.88,0,30,1,16376,210,405,121.28338831819875,12.54,37.3,38.8,57.83,35.8,68.64,0.0,0.0,0.0,0.0
1760185236.0670645,2025-10-11 20:20:36.067,12.79,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,121.47547533367994,12.57,37.3,38.8,61.29,35.8,59.17,0.0,0.0,0.0,0.0
1760185236.4177916,2025-10-11 20:20:36.417,12.93,0,33,1,16376,210,405,5.73,0,33,1,16376,210,405,8.04,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,121.40602265484905,12.51,37.3,38.8,61.29,35.8,59.17,0.0,0.0,0.0,0.0
1760185236.7725382,2025-10-11 20:20:36.772,12.93,0,33,1,16376,210,405,5.71,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.85,0,30,1,16376,210,405,129.44805587187378,13.36,37.3,38.8,57.52,35.8,56.81,0.0,0.0,0.0,0.0
1760185237.1241186,2025-10-11 20:20:37.124,12.93,0,33,1,16376,210,405,5.71,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.72,0,30,1,16376,210,405,121.55574774265781,12.52,37.3,38.8,57.52,35.8,56.81,0.0,0.0,0.0,0.0
1760185237.4728901,2025-10-11 20:20:37.472,12.95,0,33,1,16376,210,405,5.71,0,33,1,16376,210,405,8.09,0,32,1,16376,210,405,8.72,0,30,1,16376,210,405,122.00070820442852,12.6,37.3,38.8,59.75,35.8,58.45,0.0,0.0,0.0,0.0
1760185237.8217647,2025-10-11 20:20:37.821,12.95,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,8.16,0,32,1,16376,210,405,8.72,0,30,1,16376,210,405,121.61189998237789,12.54,37.3,38.8,59.75,35.8,58.45,0.0,0.0,0.0,0.0
1760185238.173892,2025-10-11 20:20:38.173,12.95,0,33,1,16376,210,405,5.76,0,33,1,16376,210,405,8.16,0,32,1,16376,210,405,8.84,0,30,1,16376,210,405,120.97433054079909,12.53,37.3,38.8,50.88,35.8,62.06,0.0,0.0,0.0,0.0
1760185238.5269995,2025-10-11 20:20:38.527,12.91,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.16,0,32,1,16376,210,405,8.84,0,30,1,16376,210,405,120.91142216198827,12.48,37.3,38.8,50.88,35.8,62.06,0.0,0.0,0.0,0.0
1760185238.877199,2025-10-11 20:20:38.877,12.91,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.84,0,30,1,16376,210,405,121.36687556319093,12.54,37.3,38.8,61.3,35.8,64.33,0.0,0.0,0.0,0.0
1760185239.2305868,2025-10-11 20:20:39.230,12.91,0,33,1,16376,210,405,5.77,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.98,0,30,1,16376,210,405,121.05702933752755,12.51,37.3,38.8,57.51,35.8,59.71,0.0,0.0,0.0,0.0
1760185239.587773,2025-10-11 20:20:39.587,12.92,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.17,0,32,1,16376,210,405,8.98,0,30,1,16376,210,405,121.42052698935181,12.51,37.3,38.8,57.51,35.8,59.71,0.0,0.0,0.0,0.0
1760185239.9378698,2025-10-11 20:20:39.937,12.92,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.89,0,30,1,16376,210,405,128.2921829934098,13.23,37.3,38.8,57.96,35.8,61.61,0.0,0.0,0.0,0.0
1760185240.2855046,2025-10-11 20:20:40.285,12.85,0,33,1,16376,210,405,5.78,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.89,0,30,1,16376,210,405,121.47988875234385,12.53,37.3,38.8,57.96,35.8,61.61,0.0,0.0,0.0,0.0
1760185240.630238,2025-10-11 20:20:40.630,12.85,0,33,1,16376,210,405,5.85,0,33,1,16376,210,405,8.1,0,32,1,16376,210,405,8.89,0,30,1,16376,210,405,120.81689269139277,12.5,37.3,38.8,64.01,35.8,55.0,0.0,0.0,0.0,0.0
1760185240.9824708,2025-10-11 20:20:40.982,12.85,0,33,1,16376,210,405,5.85,0,33,1,16376,210,405,8.06,0,32,1,16376,210,405,8.81,0,30,1,16376,210,405,121.59442614258407,12.52,37.3,38.8,64.01,35.8,55.0,0.0,0.0,0.0,0.0
