timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760585331.2912314,2025-10-16 11:28:51.291,18.82,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,137.59654723363886,14.2,38.75,40.0,67.91,37.5,60.2
1760585331.6392963,2025-10-16 11:28:51.639,18.7,0,35,1,16376,210,405,13.25,0,36,1,16376,210,405,21.23,0,34,1,16376,210,405,16.38,0,32,1,16376,210,405,133.63262509239806,13.76,38.75,40.0,67.91,37.5,60.2
1760585331.9706695,2025-10-16 11:28:51.970,18.7,0,35,1,16376,210,405,13.23,0,36,1,16376,210,405,21.21,0,34,1,16376,210,405,16.43,0,32,1,16376,210,405,141.12891245423393,14.63,38.75,40.0,85.88,37.5,74.11
1760585332.299336,2025-10-16 11:28:52.299,18.7,0,35,1,16376,210,405,13.23,0,36,1,16376,210,405,21.21,0,34,1,16376,210,405,16.43,0,32,1,16376,210,405,135.46615107475108,14.11,38.75,40.0,85.88,37.5,74.11
1760585332.6467566,2025-10-16 11:28:52.646,18.6,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.21,0,34,1,16376,210,405,16.43,0,32,1,16376,210,405,141.9210459947776,14.63,38.75,40.0,66.96,37.5,57.43
1760585333.025791,2025-10-16 11:28:53.025,18.6,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.37,0,32,1,16376,210,405,141.21650586849304,14.61,38.75,40.0,64.04,37.5,58.99
1760585333.3667536,2025-10-16 11:28:53.366,18.6,0,35,1,16376,210,405,13.2,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.37,0,32,1,16376,210,405,134.70797365438364,13.87,38.75,40.0,64.04,37.5,58.99
1760585333.7061653,2025-10-16 11:28:53.706,18.5,0,35,1,16376,210,405,13.23,0,36,1,16376,210,405,21.22,0,34,1,16376,210,405,16.37,0,32,1,16376,210,405,140.7883376852616,14.48,38.75,40.0,65.31,37.5,64.51
1760585334.0438545,2025-10-16 11:28:54.043,18.5,0,35,1,16376,210,405,13.23,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.17,0,32,1,16376,210,405,132.24873955537166,13.73,38.75,40.0,65.31,37.5,64.51
1760585334.385509,2025-10-16 11:28:54.385,18.5,0,35,1,16376,210,405,13.23,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.17,0,32,1,16376,210,405,140.60473447052684,14.51,38.75,40.0,41.64,37.5,55.88
1760585334.8272338,2025-10-16 11:28:54.827,18.38,0,35,1,16376,210,405,13.28,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.17,0,32,1,16376,210,405,142.29352121830496,14.71,38.75,40.0,41.64,37.5,55.88
1760585335.2116058,2025-10-16 11:28:55.211,18.38,0,35,1,16376,210,405,13.28,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.14,0,32,1,16376,210,405,140.16800930336385,14.49,38.75,40.0,59.24,37.5,72.51
