timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock
1759808214.7969813,2025-10-07 11:36:54.796,57.0,8,45,14994,16376,0,0,53.49,0,44,13562,16376,0,0,64.74,6,44,14556,16376,0,0,56.72,17,39,13562,16376,0,0
1759808215.0086055,2025-10-07 11:36:55.008,54.37,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.08,0,44,14556,16376,0,0,54.29,0,39,13562,16376,0,0
1759808215.2140768,2025-10-07 11:36:55.214,56.98,20,45,14994,16376,0,0,53.5,9,44,13562,16376,0,0,64.75,19,44,14556,16376,0,0,56.72,17,40,13562,16376,0,0
1759808215.4239497,2025-10-07 11:36:55.423,54.4,0,45,14994,16376,0,0,51.22,0,44,13562,16376,0,0,62.08,0,44,14556,16376,0,0,54.4,0,39,13562,16376,0,0
1759808215.623845,2025-10-07 11:36:55.623,57.0,0,46,14994,16376,0,0,53.51,19,44,13562,16376,0,0,64.74,19,45,14556,16376,0,0,54.29,0,40,13562,16376,0,0
1759808215.8216503,2025-10-07 11:36:55.821,54.42,0,45,14994,16376,0,0,51.23,0,44,13562,16376,0,0,63.35,0,44,14556,16376,0,0,56.73,0,39,13562,16376,0,0
1759808216.0167236,2025-10-07 11:36:56.016,57.05,18,47,14994,16376,0,0,52.3,12,44,13562,16376,0,0,62.06,0,46,14556,16376,0,0,54.29,0,39,13562,16376,0,0
1759808216.223266,2025-10-07 11:36:56.223,54.42,0,45,14994,16376,0,0,53.51,0,44,13562,16376,0,0,64.75,0,44,14556,16376,0,0,56.72,0,39,13562,16376,0,0
1759808216.42952,2025-10-07 11:36:56.429,56.97,18,45,14994,16376,0,0,51.21,0,45,13562,16376,0,0,62.07,0,44,14556,16376,0,0,54.27,2,39,13562,16376,0,0
1759808216.6461809,2025-10-07 11:36:56.646,54.6,0,45,14994,16376,0,0,53.5,0,44,13562,16376,0,0,64.76,0,44,14556,16376,0,0,56.68,0,39,13562,16376,0,0
1759808216.844653,2025-10-07 11:36:56.844,54.35,0,45,14994,16376,0,0,51.2,0,44,13562,16376,0,0,62.06,0,44,14556,16376,0,0,54.26,0,39,13562,16376,0,0
1759808217.0407712,2025-10-07 11:36:57.040,56.89,0,45,14994,16376,0,0,53.48,0,44,13562,16376,0,0,64.75,19,44,14556,16376,0,0,56.74,0,40,13562,16376,0,0
1759808217.247294,2025-10-07 11:36:57.247,54.26,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.07,0,44,14556,16376,0,0,54.3,0,39,13562,16376,0,0
1759808217.4561884,2025-10-07 11:36:57.456,56.89,0,46,14994,16376,0,0,53.53,19,44,13562,16376,0,0,64.73,19,45,14556,16376,0,0,56.77,3,40,13562,16376,0,0
1759808217.6485188,2025-10-07 11:36:57.648,54.3,0,45,14994,16376,0,0,51.27,0,44,13562,16376,0,0,62.03,0,44,14556,16376,0,0,54.37,0,39,13562,16376,0,0
1759808217.8579438,2025-10-07 11:36:57.857,56.9,18,46,14994,16376,0,0,51.27,0,44,13562,16376,0,0,64.69,19,45,14556,16376,0,0,56.82,19,39,13562,16376,0,0
1759808218.0654383,2025-10-07 11:36:58.065,54.32,0,45,14994,16376,0,0,51.29,0,44,13562,16376,0,0,62.0,0,44,14556,16376,0,0,54.4,0,39,13562,16376,0,0
1759808218.267665,2025-10-07 11:36:58.267,54.41,10,46,14994,16376,0,0,53.58,0,44,13562,16376,0,0,63.18,11,44,14556,16376,0,0,54.44,0,41,13562,16376,0,0
1759808218.480269,2025-10-07 11:36:58.480,54.35,0,45,14994,16376,0,0,51.28,0,44,13562,16376,0,0,61.99,0,44,14556,16376,0,0,56.23,0,39,13562,16376,0,0
1759808218.6816564,2025-10-07 11:36:58.681,54.33,0,45,14994,16376,0,0,51.26,0,44,13562,16376,0,0,61.98,0,44,14556,16376,0,0,54.41,0,39,13562,16376,0,0
1759808218.8929214,2025-10-07 11:36:58.892,56.94,0,45,14994,16376,0,0,53.52,0,44,13562,16376,0,0,64.64,0,44,14556,16376,0,0,56.81,0,39,13562,16376,0,0
1759808219.0959306,2025-10-07 11:36:59.095,54.34,0,45,14994,16376,0,0,51.19,0,44,13562,16376,0,0,61.97,0,44,14556,16376,0,0,54.28,0,39,13562,16376,0,0
1759808219.3001528,2025-10-07 11:36:59.300,56.82,18,46,14994,16376,0,0,53.48,0,44,13562,16376,0,0,64.63,19,44,14556,16376,0,0,56.69,19,40,13562,16376,0,0
1759808219.5091414,2025-10-07 11:36:59.509,54.27,0,45,14994,16376,0,0,51.16,0,44,13562,16376,0,0,61.97,0,44,14556,16376,0,0,54.29,0,39,13562,16376,0,0
1759808219.709618,2025-10-07 11:36:59.709,56.89,18,46,14994,16376,0,0,53.43,17,44,13562,16376,0,0,64.64,19,45,14556,16376,0,0,55.2,10,40,13562,16376,0,0
1759808219.912161,2025-10-07 11:36:59.912,54.26,0,45,14994,16376,0,0,51.16,0,44,13562,16376,0,0,62.0,0,44,14556,16376,0,0,54.36,0,39,13562,16376,0,0
1759808220.1087024,2025-10-07 11:37:00.108,56.85,0,47,14994,16376,0,0,53.43,17,44,13562,16376,0,0,61.99,0,45,14556,16376,0,0,54.4,0,39,13562,16376,0,0
1759808220.3140647,2025-10-07 11:37:00.314,54.26,0,45,14994,16376,0,0,51.11,0,44,13562,16376,0,0,64.66,0,44,14556,16376,0,0,56.86,0,39,13562,16376,0,0
1759808220.5266433,2025-10-07 11:37:00.526,56.92,0,45,14994,16376,0,0,51.08,0,45,13562,16376,0,0,61.98,0,44,14556,16376,0,0,54.42,0,39,13562,16376,0,0
1759808220.7434976,2025-10-07 11:37:00.743,54.35,0,45,14994,16376,0,0,53.37,0,44,13562,16376,0,0,64.64,0,44,14556,16376,0,0,55.93,0,40,13562,16376,0,0
1759808220.9506269,2025-10-07 11:37:00.950,54.4,0,45,14994,16376,0,0,51.06,0,44,13562,16376,0,0,61.97,0,44,14556,16376,0,0,54.35,0,39,13562,16376,0,0
1759808221.1465514,2025-10-07 11:37:01.146,57.03,0,46,14994,16376,0,0,53.35,0,44,13562,16376,0,0,64.65,19,44,14556,16376,0,0,56.74,0,40,13562,16376,0,0
1759808221.347445,2025-10-07 11:37:01.347,54.41,0,45,14994,16376,0,0,51.08,0,44,13562,16376,0,0,61.99,0,44,14556,16376,0,0,54.28,0,39,13562,16376,0,0
1759808221.5536842,2025-10-07 11:37:01.553,56.96,0,45,14994,16376,0,0,53.41,17,44,13562,16376,0,0,64.66,0,45,14556,16376,0,0,56.72,13,40,13562,16376,0,0
1759808221.7747061,2025-10-07 11:37:01.774,54.42,0,45,14994,16376,0,0,51.15,0,44,13562,16376,0,0,62.01,0,44,14556,16376,0,0,54.35,0,39,13562,16376,0,0
1759808221.969717,2025-10-07 11:37:01.969,57.05,20,46,14994,16376,0,0,53.46,0,45,13562,16376,0,0,64.68,19,44,14556,16376,0,0,56.8,17,39,13562,16376,0,0
1759808222.1674538,2025-10-07 11:37:02.167,54.48,0,45,14994,16376,0,0,51.19,0,44,13562,16376,0,0,62.0,0,44,14556,16376,0,0,54.41,0,39,13562,16376,0,0
1759808222.366936,2025-10-07 11:37:02.366,54.46,3,46,14994,16376,0,0,53.48,19,44,13562,16376,0,0,63.03,10,44,14556,16376,0,0,54.46,0,41,13562,16376,0,0
1759808222.576353,2025-10-07 11:37:02.576,54.5,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.0,0,44,14556,16376,0,0,56.73,0,40,13562,16376,0,0
1759808222.7680342,2025-10-07 11:37:02.768,54.42,0,45,14994,16376,0,0,51.22,0,44,13562,16376,0,0,62.0,0,44,14556,16376,0,0,54.44,0,39,13562,16376,0,0
1759808222.992945,2025-10-07 11:37:02.992,57.07,0,45,14994,16376,0,0,53.52,0,44,13562,16376,0,0,64.66,0,45,14556,16376,0,0,56.89,0,40,13562,16376,0,0
1759808223.1808763,2025-10-07 11:37:03.180,54.43,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,61.98,0,44,14556,16376,0,0,54.43,0,39,13562,16376,0,0
1759808223.3752337,2025-10-07 11:37:03.375,57.05,20,46,14994,16376,0,0,53.49,16,44,13562,16376,0,0,64.63,19,47,14556,16376,0,0,56.87,17,39,13562,16376,0,0
1759808223.569422,2025-10-07 11:37:03.569,54.5,0,45,14994,16376,0,0,51.19,0,44,13562,16376,0,0,61.95,0,44,14556,16376,0,0,54.43,0,40,13562,16376,0,0
1759808223.7554631,2025-10-07 11:37:03.755,57.15,20,46,14994,16376,0,0,51.17,0,45,13562,16376,0,0,64.6,19,44,14556,16376,0,0,54.42,9,39,13562,16376,0,0
1759808223.957529,2025-10-07 11:37:03.957,54.52,0,45,14994,16376,0,0,51.15,0,44,13562,16376,0,0,61.92,0,44,14556,16376,0,0,54.38,0,40,13562,16376,0,0
1759808224.170816,2025-10-07 11:37:04.170,54.57,0,47,14994,16376,0,0,53.46,19,44,13562,16376,0,0,61.92,0,44,14556,16376,0,0,54.37,0,39,13562,16376,0,0
1759808224.3853095,2025-10-07 11:37:04.385,57.13,0,45,14994,16376,0,0,52.61,0,44,13562,16376,0,0,64.59,0,44,14556,16376,0,0,56.77,0,40,13562,16376,0,0
1759808224.5716484,2025-10-07 11:37:04.571,54.46,0,45,14994,16376,0,0,51.22,0,44,13562,16376,0,0,61.94,0,44,14556,16376,0,0,54.3,0,39,13562,16376,0,0
1759808224.77537,2025-10-07 11:37:04.775,56.94,0,45,14994,16376,0,0,53.51,0,44,13562,16376,0,0,64.62,0,45,14556,16376,0,0,56.74,10,40,13562,16376,0,0
1759808224.9735625,2025-10-07 11:37:04.973,54.28,0,45,14994,16376,0,0,51.23,0,44,13562,16376,0,0,61.97,0,44,14556,16376,0,0,54.35,0,39,13562,16376,0,0
1759808225.1709332,2025-10-07 11:37:05.170,56.81,20,46,14994,16376,0,0,53.49,8,44,13562,16376,0,0,64.66,19,46,14556,16376,0,0,56.77,17,40,13562,16376,0,0
1759808225.3797693,2025-10-07 11:37:05.379,54.28,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.01,0,44,14556,16376,0,0,54.41,0,39,13562,16376,0,0
1759808225.5894976,2025-10-07 11:37:05.589,56.37,19,46,14994,16376,0,0,53.49,19,44,13562,16376,0,0,64.7,19,44,14556,16376,0,0,54.47,0,40,13562,16376,0,0
1759808225.7764924,2025-10-07 11:37:05.776,54.31,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.04,0,44,14556,16376,0,0,56.4,0,39,13562,16376,0,0
1759808225.9733422,2025-10-07 11:37:05.973,54.26,0,47,14994,16376,0,0,52.2,11,44,13562,16376,0,0,62.03,0,44,14556,16376,0,0,54.48,0,39,13562,16376,0,0
1759808226.1882744,2025-10-07 11:37:06.188,56.83,0,45,14994,16376,0,0,53.4,0,44,13562,16376,0,0,64.71,0,44,14556,16376,0,0,56.9,0,40,13562,16376,0,0
1759808226.3815575,2025-10-07 11:37:06.381,54.16,0,45,14994,16376,0,0,51.19,0,44,13562,16376,0,0,62.03,0,44,14556,16376,0,0,54.43,0,39,13562,16376,0,0
1759808226.583578,2025-10-07 11:37:06.583,56.79,13,46,14994,16376,0,0,53.5,0,44,13562,16376,0,0,64.7,11,45,14556,16376,0,0,56.9,17,40,13562,16376,0,0
1759808226.7800784,2025-10-07 11:37:06.780,54.18,0,45,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.02,0,44,14556,16376,0,0,54.46,0,39,13562,16376,0,0
1759808226.9760509,2025-10-07 11:37:06.976,56.77,20,46,14994,16376,0,0,53.47,16,45,13562,16376,0,0,64.7,19,46,14556,16376,0,0,56.86,17,40,13562,16376,0,0
1759808227.181783,2025-10-07 11:37:07.181,54.21,0,45,14994,16376,0,0,51.2,0,44,13562,16376,0,0,62.03,0,44,14556,16376,0,0,54.42,0,39,13562,16376,0,0
1759808227.3809366,2025-10-07 11:37:07.380,54.88,8,46,14994,16376,0,0,53.49,19,44,13562,16376,0,0,63.85,16,44,14556,16376,0,0,54.4,0,42,13562,16376,0,0
1759808227.587043,2025-10-07 11:37:07.587,56.8,0,45,14994,16376,0,0,51.18,0,44,13562,16376,0,0,64.01,0,44,14556,16376,0,0,56.79,0,40,13562,16376,0,0
1759808227.7984097,2025-10-07 11:37:07.798,54.27,0,45,14994,16376,0,0,51.18,0,45,13562,16376,0,0,62.06,0,44,14556,16376,0,0,54.34,0,39,13562,16376,0,0
1759808228.0109217,2025-10-07 11:37:08.010,56.87,0,46,14994,16376,0,0,53.47,0,44,13562,16376,0,0,64.72,0,44,14556,16376,0,0,56.77,13,40,13562,16376,0,0
1759808228.2064822,2025-10-07 11:37:08.206,54.27,0,45,14994,16376,0,0,51.17,0,44,13562,16376,0,0,62.06,0,44,14556,16376,0,0,54.36,0,39,13562,16376,0,0
1759808228.4039536,2025-10-07 11:37:08.403,56.88,20,46,14994,16376,0,0,53.44,0,44,13562,16376,0,0,64.74,19,45,14556,16376,0,0,56.83,17,40,13562,16376,0,0
1759808228.6100216,2025-10-07 11:37:08.610,54.31,0,45,14994,16376,0,0,51.13,0,44,13562,16376,0,0,62.05,0,44,14556,16376,0,0,54.42,0,39,13562,16376,0,0
1759808228.813735,2025-10-07 11:37:08.813,56.86,20,46,14994,16376,0,0,53.41,19,44,13562,16376,0,0,64.71,19,45,14556,16376,0,0,55.81,16,40,13562,16376,0,0
1759808229.0100586,2025-10-07 11:37:09.010,54.34,0,45,14994,16376,0,0,51.13,0,44,13562,16376,0,0,62.06,0,44,14556,16376,0,0,56.75,0,39,13562,16376,0,0
1759808229.2106376,2025-10-07 11:37:09.210,54.35,0,47,14994,16376,0,0,53.43,19,44,13562,16376,0,0,62.05,3,45,14556,16376,0,0,54.39,0,41,13562,16376,0,0
1759808229.4029307,2025-10-07 11:37:09.402,56.98,0,46,14994,16376,0,0,51.16,0,44,13562,16376,0,0,64.74,0,44,14556,16376,0,0,56.87,0,40,13562,16376,0,0
1759808229.6007879,2025-10-07 11:37:09.600,54.4,0,45,14994,16376,0,0,51.17,0,44,13562,16376,0,0,62.06,0,44,14556,16376,0,0,54.41,0,39,13562,16376,0,0
1759808229.8217232,2025-10-07 11:37:09.821,54.47,0,46,14994,16376,0,0,53.48,0,44,13562,16376,0,0,64.72,0,44,14556,16376,0,0,56.86,0,40,13562,16376,0,0
